# Flare profile durations spend above given threshold 
# threshold,  duration [rel. time] 
0.3445735610584023, 1.515542567526194 
0.3492858647352812, 1.4966805272525951 
0.3539981684121601, 1.4781490264171686 
0.358710472089039, 1.459936140462133 
0.3634227757659179, 1.4420305564672193 
0.36813507944279683, 1.42442153214547 
0.37284738311967575, 1.407098858172895 
0.37755968679655466, 1.3900528235342202 
0.3822719904734335, 1.3732741836014402 
0.38698429415031244, 1.3567541306921853 
0.39169659782719135, 1.340484266881588 
0.39640890150407027, 1.3244565788648526 
0.4011212051809492, 1.3086634146885412 
0.4058335088578281, 1.2930974621869717 
0.41054581253470696, 1.2777517289764648 
0.41525811621158587, 1.2626195238746534 
0.4199704198884648, 1.247694439624977 
0.4246827235653437, 1.2329703368179687 
0.4293950272422226, 1.2184413289111886 
0.43410733091910153, 1.2041017682588355 
0.4388196345959804, 1.1899462330702553 
0.4435319382728593, 1.1759695152239262 
0.4482442419497382, 1.1621666088700857 
0.45295654562661714, 1.1485326997611023 
0.45766884930349605, 1.135063155254018 
0.46238115298037497, 1.1217535149344937 
0.4670934566572538, 1.1085994818157237 
0.47180576033413274, 1.0955969140697817 
0.47651806401101166, 1.0827418172524124 
0.48123036768789057, 1.0700303369854456 
0.4859426713647695, 1.057458752063924 
0.49065497504164834, 1.0450234679576282 
0.49536727871852726, 1.032721010679054 
0.5000795823954062, 1.0205480209920386 
0.5047918860722851, 1.0085012489371554 
0.509504189749164, 0.9965775486517559 
0.5142164934260429, 0.9847738734641095 
0.5189287971029218, 0.9730872712425085 
0.5236411007798007, 0.9615148799814885 
0.5283534044566797, 0.9500539236084498 
0.5330657081335585, 0.9387017079949842 
0.5377780118104374, 0.9274556171581183 
0.5424903154873163, 0.9163131096374721 
0.5472026191641952, 0.9052717150350271 
0.5519149228410741, 0.8943290307047951 
0.556627226517953, 0.8834827185801932 
0.561339530194832, 0.8727305021273456 
0.5660518338717109, 0.8620701634128973 
0.5707641375485898, 0.8514995402751842 
0.5754764412254687, 0.8410165235878335 
0.5801887449023476, 0.8306190546049983 
0.5849010485792265, 0.8203051223775466 
0.5896133522561053, 0.8100727612295495 
0.5943256559329843, 0.7999200482844419 
0.5990379596098632, 0.7898451010301717 
0.6037502632867421, 0.7798460749126175 
0.608462566963621, 0.7699211609464458 
0.6131748706404999, 0.760068583332503 
0.6178871743173788, 0.750286597070703 
0.6225994779942577, 0.7405734855572724 
0.6273117816711367, 0.7309275581550928 
0.6320240853480156, 0.7213471477257611 
0.6367363890248945, 0.7118306081118961 
0.6414486927017733, 0.7023763115581062 
0.6461609963786522, 0.6929826460589503 
0.6508733000555311, 0.6836480126221285 
0.65558560373241, 0.6743708224350435 
0.660297907409289, 0.6651494939227703 
0.6650102110861679, 0.6559824496853296 
0.6697225147630468, 0.6468681133019891 
0.6744348184399257, 0.6378049059900726 
0.6791471221168046, 0.6287912431054138 
0.6838594257936835, 0.6198255304711513 
0.6885717294705624, 0.6109061605209202 
0.6932840331474414, 0.6020315082417036 
0.6979963368243202, 0.5931999269005039 
0.7027086405011991, 0.584409743537636 
0.707420944178078, 0.5756592542076614 
0.7121332478549569, 0.5669467189467955 
0.7168455515318358, 0.5582703564428518 
0.7215578552087147, 0.5496283383804313 
0.7262701588855937, 0.5410187834299343 
0.7309824625624726, 0.5324397508439928 
0.7356947662393515, 0.5238892336189048 
0.7404070699162304, 0.5153651511714649 
0.7451193735931093, 0.5068653414729709 
0.7498316772699882, 0.4983875525719451 
0.754543980946867, 0.489929433424903 
0.759256284623746, 0.48148852393998864 
0.7639685883006249, 0.47306224412101927 
0.7686808919775038, 0.4646478821788657 
0.7733931956543827, 0.45624258145246877 
0.7781054993312616, 0.4478433259522635 
0.7828178030081405, 0.4394469243032245 
0.7875301066850194, 0.4310499918217684 
0.7922424103618984, 0.4226489304085097 
0.7969547140387773, 0.41423990587504156 
0.8016670177156562, 0.4058188222444127 
0.806379321392535, 0.3973812924678948 
0.8110916250694139, 0.3889226048796198 
0.8158039287462928, 0.3804376845588662 
0.8205162324231717, 0.37192104857776204 
0.8252285361000506, 0.36336675386744044 
0.8299408397769296, 0.354768336120978 
0.8346531434538085, 0.346118737743181 
0.8393654471306874, 0.3374102223224081 
0.8440777508075663, 0.3286342723916941 
0.8487900544844452, 0.3197814662989778 
0.8535023581613241, 0.31084132872302894 
0.858214661838203, 0.3018021476110797 
0.8629269655150819, 0.2926507478644575 
0.8676392691919608, 0.28337220863717116 
0.8723515728688397, 0.27394950613851504 
0.8770638765457186, 0.2643630565490397 
0.8817761802225975, 0.25459012277641546 
0.8864884838994764, 0.2446040321331906 
0.8912007875763553, 0.2343731258925823 
0.8959130912532343, 0.22385931944637744 
0.9006253949301132, 0.21301608118626375 
0.9053376986069921, 0.2017855155194772 
0.910050002283871, 0.19009401223108663 
0.9147623059607499, 0.177845495902692 
0.9194746096376287, 0.16491043093105562 
0.9241869133145076, 0.15110678649817194 
0.9288992169913866, 0.13616435961745754 
0.9336115206682655, 0.11965027414649529 
0.9383238243451444, 0.10078685526335299 
0.9430361280220233, 0.07787517736023303 
0.9477484316989022, 0.045103121409930266 
0.950123741051531, 0.0 
